FREQ,Frequency,CURR_DENOM,Currency of denomination,BORROWERS_CTY,Borrowers' country,BORROWERS_SECTOR,Borrowers' sector,LENDERS_SECTOR,Lending sector,L_POS_TYPE,Position type,L_INSTR,Type of instruments,UNIT_MEASURE,Unit of measure,TITLE,UNIT_MULT,Unit Multiplier,DECIMALS,Decimals,COLLECTION,Collection Indicator,AVAILABILITY,Availability,Series,1977-Q4,1978-Q1,1978-Q2,1978-Q3,1978-Q4,1979-Q1,1979-Q2,1979-Q3,1979-Q4,1980-Q1,1980-Q2,1980-Q3,1980-Q4,1981-Q1,1981-Q2,1981-Q3,1981-Q4,1982-Q1,1982-Q2,1982-Q3,1982-Q4,1983-Q1,1983-Q2,1983-Q3,1983-Q4,1984-Q1,1984-Q2,1984-Q3,1984-Q4,1985-Q1,1985-Q2,1985-Q3,1985-Q4,1986-Q1,1986-Q2,1986-Q3,1986-Q4,1987-Q1,1987-Q2,1987-Q3,1987-Q4,1988-Q1,1988-Q2,1988-Q3,1988-Q4,1989-Q1,1989-Q2,1989-Q3,1989-Q4,1990-Q1,1990-Q2,1990-Q3,1990-Q4,1991-Q1,1991-Q2,1991-Q3,1991-Q4,1992-Q1,1992-Q2,1992-Q3,1992-Q4,1993-Q1,1993-Q2,1993-Q3,1993-Q4,1994-Q1,1994-Q2,1994-Q3,1994-Q4,1995-Q1,1995-Q2,1995-Q3,1995-Q4,1996-Q1,1996-Q2,1996-Q3,1996-Q4,1997-Q1,1997-Q2,1997-Q3,1997-Q4,1998-Q1,1998-Q2,1998-Q3,1998-Q4,1999-Q1,1999-Q2,1999-Q3,1999-Q4,2000-Q1,2000-Q2,2000-Q3,2000-Q4,2001-Q1,2001-Q2,2001-Q3,2001-Q4,2002-Q1,2002-Q2,2002-Q3,2002-Q4,2003-Q1,2003-Q2,2003-Q3,2003-Q4,2004-Q1,2004-Q2,2004-Q3,2004-Q4,2005-Q1,2005-Q2,2005-Q3,2005-Q4,2006-Q1,2006-Q2,2006-Q3,2006-Q4,2007-Q1,2007-Q2,2007-Q3,2007-Q4,2008-Q1,2008-Q2,2008-Q3,2008-Q4,2009-Q1,2009-Q2,2009-Q3,2009-Q4,2010-Q1,2010-Q2,2010-Q3,2010-Q4,2011-Q1,2011-Q2,2011-Q3,2011-Q4,2012-Q1,2012-Q2,2012-Q3,2012-Q4,2013-Q1,2013-Q2,2013-Q3,2013-Q4,2014-Q1,2014-Q2,2014-Q3,2014-Q4,2015-Q1,2015-Q2,2015-Q3,2015-Q4,2016-Q1,2016-Q2,2016-Q3,2016-Q4,2017-Q1,2017-Q2,2017-Q3,2017-Q4,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1
Q,Quarterly,EUR,Euro,4T,Emerging market and developing economies,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,B,Credit (loans & debt securities),771,"Year-on-year changes, in per cent",,0,Units,2,Two,,,,,Q:EUR:4T:N:A:I:B:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.71,13.502,14.67,11.699,8.156,7.986,1.041,4.651,6.039,0.03,2.935,1.718,2.186,5.569,4.81,4.367,1.579,2.669,2.353,3.829,7.781,8.364,8.622,11.343,12.797,12.537,15.099,15.871,14.049,16.276,18.362,18.027,16.974,17.779,16.222,12.364,8.924,3.122,-0.628,-2.149,-0.566,2.897,3.715,5.183,8.7,6.296,7.965,8.071,4.288,1.332,-2.5,-4.132,-0.016,3.986,7.354,12.367,9.522,12.478,12.785,9.052,9.637,9.767,10.736,8.841,11.408,10.952,11.24,14.636,15.723,13.978,13.277,15.298,10.849,9.645,12.271,9.064,9.747,12.225,9.401,9.628,11.15,6.324,3.713,3.925,1.308,2.698,5.23,5.048,5.205,8.177,8.568,4.647,3.961
Q,Quarterly,EUR,Euro,4T,Emerging market and developing economies,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,B,Credit (loans & debt securities),EUR,Euro,,6,Millions,0,Zero,,,,,Q:EUR:4T:N:A:I:B:EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187579.835,194495.946,204473.286,202916.589,203480.529,210907.503,207547.648,212869.417,216148.637,211663.326,214308.538,217074.975,221966.419,224027.689,225152.51,227053.318,223585.589,228108.889,228618.135,233960.669,241125.319,247949.735,249815.169,259260.565,271175.93,277335.922,284931.986,300692.907,311792.06,325339.33,340253.865,358140.592,365010.161,381576.018,393772.647,404539.357,399547.548,397414.823,384827.721,385639.591,387073.512,398694.527,399915.49,405527.963,420452.585,423197.288,430870.488,437785.57,441830.398,434889.707,425984.408,426007.687,444500.428,433548.467,438800.503,452914.008,460147.936,484531.996,491185.527,464575.546,475114.348,496649.817,507240.443,521717.906,545964.414,568639.203,583278.288,597746.111,631902.923,648260.864,662161.367,691932.292,705137.572,715649.582,747009.877,757270.621,774037.823,803124.733,816597.725,829565.565,858956.493,852617.769,846322.032,861714.322,870489.789,875909.456,890656.428,905173.367,878945.842,909324.35,926296.353,906530.793,911278.115
Q,Quarterly,EUR,Euro,4T,Emerging market and developing economies,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,D,Debt securities,771,"Year-on-year changes, in per cent",,0,Units,2,Two,,,,,Q:EUR:4T:N:A:I:D:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.3,46.645,38.518,26.57,21.253,14.242,8.933,10.485,5.206,3.288,2.441,-0.47,-0.308,1.125,3.771,4.518,3.356,2.122,2.129,6.483,13.592,10.628,8.225,5.29,5.267,5.4,7.087,7.72,3.833,8.714,8.064,5.894,-0.492,0.228,0.588,0.01,3.029,0.249,0.583,3.638,6.337,9.011,10.677,9.997,6.701,4.811,2.641,0.141,3.311,0.653,3.303,10.304,3.75,5.729,7.588,7.044,12.519,16.873,15.507,9.251,11.956,12.639,10.775,13.476,17.852,13.7,11.626,13.481,7.472,6.673,9.139,8.982,10.735,9.654,8.536,6.913,4.099,10.504,15.657,16.628,17.405,12.43,7.679,9.364,10.255,8.804,12.549,8.611,6.026,5.138,2.238,0.675,2.346
Q,Quarterly,EUR,Euro,4T,Emerging market and developing economies,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,D,Debt securities,EUR,Euro,,6,Millions,0,Zero,,,,,Q:EUR:4T:N:A:I:D:EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64462.076,70453.582,73002.599,73498.852,77971.697,80419.803,79524.565,81192.256,82074.185,83218.715,81594.835,80932.922,81944.915,84136.155,84609.638,84540.484,84639.757,85889.14,86439.459,90149.028,96303.078,94976.805,93495.804,94720.208,101158.56,100143.967,100158.203,102140.791,105170.249,108975.826,108340.221,108202.969,104648.816,109247.754,109001.029,108231.801,107849.892,109516.185,109645.089,112204.97,114683.98,119275.232,121227.136,123290.504,122279.356,125053.392,124462.897,123459.603,126330.598,125863.861,128557.508,136207.083,131071.556,133089.87,138370.283,145873.117,147595.216,155647.693,159756.273,159287.762,165192.349,175168.988,176978.756,180637.466,194407.595,198971.696,197370.39,204832.097,208848.371,212237.704,215441.904,223388.957,231348.865,232709.736,233738.767,238638.536,240723.651,257058.481,269604.168,277647.903,281853.57,288288.322,290350.761,303795.857,310947.149,313859.347,326783.155,329730.53,329520.456,329751.626,333847.686,331819.792,337056.542
Q,Quarterly,EUR,Euro,4T,Emerging market and developing economies,N,"Non-banks, total",B,"Banks, total",I,Cross-border & Local in FCY,G,Loans and deposits,771,"Year-on-year changes, in per cent",,0,Units,2,Two,,,,,Q:EUR:4T:N:B:I:G:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.198,0.62,4.676,4.668,1.322,4.449,-3.326,1.338,6.555,-1.975,3.238,3.063,3.707,8.453,5.453,4.279,0.538,3.001,2.489,2.24,4.238,6.997,8.856,15.101,17.759,16.96,19.922,20.554,20.134,20.545,23.903,24.187,25.865,26.618,23.535,17.729,11.314,4.29,-1.073,-4.292,-3.176,0.493,0.944,3.211,9.543,6.933,10.288,11.535,4.688,1.624,-4.817,-9.708,-1.517,3.278,7.176,14.765,8.192,10.527,11.518,8.954,8.472,8.251,10.629,6.418,8.055,9.483,10.962,15.247,20.286,17.909,15.393,18.588,10.91,9.64,14.055,10.078,12.504,13.055,6.552,6.409,8.326,3.451,1.757,1.185,-3.063,-0.422,1.408,3.107,4.749,10.004,12.401,7.024,4.925
Q,Quarterly,EUR,Euro,4T,Emerging market and developing economies,N,"Non-banks, total",B,"Banks, total",I,Cross-border & Local in FCY,G,Loans and deposits,EUR,Euro,,6,Millions,0,Zero,,,,,Q:EUR:4T:N:B:I:G:EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123117.759,124042.364,131470.688,129417.737,125508.832,130487.7,128023.083,131677.162,134074.452,128444.61,132713.703,136142.054,140021.504,139891.534,140542.872,142512.834,138945.832,142219.749,142178.675,143811.641,144822.242,152972.93,156319.365,164540.357,170017.37,177191.955,184773.782,198552.116,206621.811,216363.504,231913.644,249937.623,260361.345,272328.264,284771.619,296307.556,291697.656,287898.637,275182.632,273434.621,272389.531,279419.295,278688.354,282237.459,298173.229,298143.896,306407.591,314325.967,315499.799,309025.846,297426.899,289800.604,313428.872,300458.597,300430.22,307040.89,312552.72,328884.303,331429.254,305287.785,309921.998,321480.829,330261.687,341080.44,351556.819,369667.507,385907.899,392914.014,423054.552,436023.16,446719.464,468543.335,473788.707,482939.846,513271.11,518632.085,533314.172,546066.252,546993.557,551917.662,577102.923,564329.446,555971.271,557918.465,559542.641,562050.108,563873.272,575442.837,549425.386,579572.724,592448.667,574711.001,574221.574
Q,Quarterly,EUR,Euro,4T,Emerging market and developing economies,P,Non-financial sectors,A,All sectors,I,Cross-border & Local in FCY,D,Debt securities,771,"Year-on-year changes, in per cent",,0,Units,2,Two,,,,,Q:EUR:4T:P:A:I:D:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.6,47.315,39.046,26.718,20.935,13.687,8.159,9.681,4.736,2.295,1.726,-1.151,-1.035,0.67,3.29,3.666,3.191,2.555,1.723,5.894,12.142,8.537,6.638,3.879,4.632,4.577,6.576,6.336,1.268,6.409,5.73,4.82,-1.29,-0.232,-0.233,-0.655,3.004,1.242,2.082,5.445,8.297,10.493,12.44,11.99,7.808,4.451,1.976,-0.682,2.707,0.925,3.758,8.812,1.961,2.328,3.921,5.339,10.614,16.812,15.685,8.762,11.453,12.713,10.779,12.343,17.575,13.639,11.059,13.534,6.601,5.203,7.755,7.906,10.382,9.261,7.799,7.108,4.772,11.547,17.785,18.062,18.815,13.093,7.651,9.327,10.375,9.112,13.479,9.407,6.425,5.028,1.714,0.262,1.621
Q,Quarterly,EUR,Euro,4T,Emerging market and developing economies,P,Non-financial sectors,A,All sectors,I,Cross-border & Local in FCY,D,Debt securities,EUR,Euro,,6,Millions,0,Zero,,,,,Q:EUR:4T:P:A:I:D:EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63810.518,69702.003,72258.046,72754.292,76978.314,79175.621,78155.37,79786.161,80663.797,81143.547,79629.425,78986.099,79947.95,81674.555,82193.681,81832.435,82442.516,83721.055,83630.54,86796.011,92630.057,90838.88,89140.866,89962.626,96695.984,95027.611,95031.672,95752.42,98034.027,101207.259,100566.308,100408.432,96767.503,100990.492,100345.128,99759.605,99695.345,102234.329,102442.43,105226.133,107967.442,112853.28,115062.6,117711.662,116304.879,117896.713,117350.888,116884.038,119429.34,118970.901,121734.994,127199.351,121773.335,121756.998,126561.799,134060.14,134799.51,142315.041,146333.919,145718.994,150145.864,160209.382,162058.565,163554.272,176277.526,181878.396,179819.599,185515.541,187810.58,191314.037,193761.959,200325.69,207385.049,208994.718,208789.359,214383.242,217173.773,233058.445,245210.622,252434.999,257267.431,262852.307,263980.966,276099.666,284113.882,286939.38,299555.507,301877.615,302223.218,301150.759,304456.968,302513.397,306928.598
Q,Quarterly,EUR,Euro,4U,Developing Latin America and Caribbean,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,B,Credit (loans & debt securities),771,"Year-on-year changes, in per cent",,0,Units,2,Two,,,,,Q:EUR:4U:N:A:I:B:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.697,32.456,32.947,20.16,18.276,12.023,2.693,4.934,-1.296,-3.926,-4.067,-5.06,-6.937,-5.214,-4.167,-1.312,-2.152,-2.988,-5.113,-4.674,0.265,-4.509,-3.196,-6.07,-8.131,-2.862,-1.784,-1.966,-3.012,-1.436,-1.527,-0.717,-2.3,-3.218,-3.101,-6.765,-4.623,-4.58,-9.615,-3.688,-6.274,-2.716,9.423,11.777,13.407,10.93,-0.335,10.978,7.396,3.304,12.246,-1.787,5.567,8.908,8.997,10.069,8.596,15.69,12.993,10.132,12.872,20.357,20.485,23.137,35.321,15.173,15.229,14.494,9.122,8.61,7.5,7.768,2.611,7.671,7.138,5.616,2.308,6.251,7,6.123,8.925,0.192,-4.723,-7.862,-8.242,-8.817,-1.631,2.123,-0.778,0.56,-0.348,-0.177,-3.382
Q,Quarterly,EUR,Euro,4U,Developing Latin America and Caribbean,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,B,Credit (loans & debt securities),EUR,Euro,,6,Millions,0,Zero,,,,,Q:EUR:4U:N:A:I:B:EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55500.921,58983.155,63028.593,61119.362,65122.338,65527.132,64253.018,64072.721,64266.307,62980.813,61644.663,60905.491,59995.896,59853.886,59230.883,60222.37,58627.413,57990.099,56140.574,57374.422,58816.588,55370.97,54330.665,53675.673,53825.161,53425.159,53004.196,52435.042,52027.806,52667.748,52203.183,52063.465,51076.515,51387.206,50996.31,48955.836,48920.897,49080.677,45607.518,46640.287,45332.617,47451.021,50172.082,51802.704,51083.727,52031.309,49432.202,57467.664,55222.423,53838.475,55550.781,56527.188,57978.668,58569.059,60664.657,63548.065,63840.932,68755.374,69348.589,68085.263,70617.328,80840.252,81650.592,83588.722,95203.234,93034.722,94018.043,95530.225,104194.075,101338.399,100738.329,102758.942,106267.431,108518.208,108006.164,108573.813,108786.557,115344.084,115589.918,115255.25,118476.94,115516.879,110105.304,106166.085,108690.119,105314.635,108263.117,108566.302,107525.077,105577.932,107465.531,107757.648,103775.313
Q,Quarterly,EUR,Euro,4W,Developing Africa and Middle East,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,B,Credit (loans & debt securities),771,"Year-on-year changes, in per cent",,0,Units,2,Two,,,,,Q:EUR:4W:N:A:I:B:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.918,10.539,9.414,6.063,-0.838,4.419,0.488,1.826,12.788,3.497,9.253,7.356,7.062,6.703,5.468,7.794,1.626,6.568,5.614,1.276,7.042,1.391,3.384,11.757,11.829,15.401,11.011,9.532,6.032,14.241,17.231,25.704,24.42,12.424,7.999,-5.966,-3.197,-5.354,3.048,-0.32,-1.122,7.422,-8.298,-2.333,2.417,-3.723,13.415,11.78,6.911,4.526,-6.97,-5.317,-8.718,-5.573,-1.715,-9.028,-0.989,3.394,8.225,17.053,12.405,10.042,8.547,12.35,10.877,10.316,9.391,9.882,12.392,12.728,14.553,13.43,9.905,13.394,21.932,20.401,25.822,25.819,21.495,22.871,15.581,15.475,11.028,10.071,15.083,8.611,5.423,8.762,6.663,7.52,9.75,6.705,8.241
Q,Quarterly,EUR,Euro,4W,Developing Africa and Middle East,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,B,Credit (loans & debt securities),EUR,Euro,,6,Millions,0,Zero,,,,,Q:EUR:4W:N:A:I:B:EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36946.826,38252.72,38970.641,38878.591,36710.042,40044.531,39264.741,39745.488,41428.852,41465.185,42916.61,42674.351,44388.123,44285.093,45290.848,46047.925,45222.243,47302.578,47961.447,46735.424,48442.935,48031.892,49756.228,50145.382,52344.903,53528.845,53233.674,55342.221,55530.375,61181.393,62436.726,69582.846,69094.644,63261.04,62017.944,60452.531,61866.021,60213.798,60613.092,56894.718,57769.761,61274.551,55835.144,55812.992,59351.669,59013.799,63349.583,62414.81,63322.53,61359.427,58613.443,58769.465,57620.139,57783.588,57553.131,53592.659,57186.065,60044.216,62477.469,62704.659,64303.56,66056.723,67815.376,72451.736,73277.3,74927.971,76284.754,79612.061,82455.497,84544.894,87449.903,90924.256,93670.32,99107.628,110255.949,112525.339,117871.03,124713.221,133949.85,138260.713,136083.941,143855.567,148624.545,152150.943,156772.251,156399.202,156770.376,165479.554,165065.275,166001.528,169782.501,174120.901,178525.463
Q,Quarterly,EUR,Euro,4Y,Developing Asia and Pacific,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,B,Credit (loans & debt securities),771,"Year-on-year changes, in per cent",,0,Units,2,Two,,,,,Q:EUR:4Y:N:A:I:B:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.25,-5.28,1.104,0.857,4.078,7.056,-0.333,10.229,11.184,-2.11,-3.491,6.668,5.495,22.301,11.726,-6.838,-8.006,-10.382,-5.258,5.247,2.89,7.507,5.247,7.642,13.009,11.955,23.498,16.409,17.298,10.86,8.851,11.969,9.932,15.061,15.09,13.507,5.451,-0.527,-7.269,-11.141,-3.235,5.424,6.776,17.439,25.363,25.151,35.963,32.923,20.276,10.128,-12.687,-20.985,1.53,9.676,30.284,71.02,36.17,46.092,52.035,27.707,26.633,15.046,14.553,7.688,7.634,25.054,24.558,28.339,46.589,25.593,27.159,35.268,13.215,12.992,14.524,10.999,18.312,22.851,11.165,13.125,16.818,7.184,9.411,7.584,1.424,6.949,7.46,5.374,4.314,8.729,13.406,3.541,3.111
Q,Quarterly,EUR,Euro,4Y,Developing Asia and Pacific,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,B,Credit (loans & debt securities),EUR,Euro,,6,Millions,0,Zero,,,,,Q:EUR:4Y:N:A:I:B:EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38877.193,38307.721,42908.201,39983.259,41156.142,41710.362,43500.543,44217.712,45911.356,40964.285,42116.079,47181.498,48594.477,50255.638,47201.897,44071.521,42801.642,43127.997,42827.275,44451.134,44008.789,46208.149,45561.917,48154.671,50227.205,52404.751,56192.243,56188.662,58927.687,58090.984,61167.746,62908.778,64785.879,66254.706,69770.359,70653.137,67626.955,65826.005,59043.975,57408.067,59798.509,62941.592,62585.804,66986.323,74477.986,78843.229,85169.967,89036.451,93171.433,93688.305,80223.331,75882.252,98092.331,84439.921,85969.468,93941.419,96681.186,108595.985,114919.78,89386.568,91242.825,93161.551,98221.005,100124.683,102150.012,121114.135,127179.285,128802.733,150073.526,152481.569,164129.023,176715.83,172271.096,174704.921,188261.859,196145.699,203900.116,214649.41,209323.287,221861.691,238097.467,230011.907,228961.545,238722.316,241581.877,246092.687,246059.628,251415.514,250311.715,265768.66,276359.715,257808.221,257191.878
Q,Quarterly,EUR,Euro,5C,Euro area,G,General government,A,All sectors,A,All,B,Credit (loans & debt securities),771,"Year-on-year changes, in per cent",,0,Units,2,Two,,,,,Q:EUR:5C:G:A:A:B:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.813,0.077,1.334,1.788,1.606,1.862,2.998,3.152,2.783,3.932,5.132,5.253,7.371,8.052,5.505,3.481,4.374,2.483,3.871,5.936,4.483,7.427,5.823,4.727,2.139,-1.438,0.069,-0.545,0.68,1.049,0.032,0.67,2.294,1.548,3.362,11.176,13.051,17.669,18.456,10.774,9.637,8.391,6.624,8.241,5.582,4.92,4.907,3.461,6.904,7.775,8.979,13.613,11.372,9.931,6.872,3.546,5.092,6.788,8.239,8.669,8.125,1.632,1.945,0.559,0.833,5.979,4.041,2.118,-1.459,-2.311,-1.796,-0.102,1.277,-0.049,-0.443,-0.066,1.462,4.354,7.242,4.331,4.046,9.441,12.034,15.424,13.629,6.865,2.962,1.781,-0.89,-6.183,-9.933,-10.282,-6.27
Q,Quarterly,EUR,Euro,5C,Euro area,G,General government,A,All sectors,A,All,B,Credit (loans & debt securities),EUR,Euro,,6,Millions,0,Zero,,,,,Q:EUR:5C:G:A:A:B:EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4998320.5,5013673.63,5024956.13,5025747.75,5078605.75,5107018.13,5175588.88,5184161.88,5219966.88,5307843.25,5441197.13,5456463.88,5604737,5735211.13,5740713.63,5646378.38,5849914.88,5877608.25,5962911.63,5981567.63,6112173.38,6314138.88,6310151.25,6264304.38,6242894.63,6223345,6314516.75,6230186.5,6285356.75,6288633.5,6316506.25,6271919.38,6429545.75,6385973.63,6528898.5,6972840.88,7268675.13,7514331.38,7733851.88,7724082.13,7969157.38,8144860,8246149.88,8360615.63,8414019.5,8545575.13,8650788.75,8649970.88,8994961.88,9210018.5,9427555.75,9827460.25,10017876.75,10124662,10075382.25,10175958,10528030.75,10811886,10905523.75,11058078.75,11383418,10988355.75,11117667.5,11119839,11478203.75,11645299,11566918.5,11355314.5,11310687.5,11376126.5,11359186,11343717.5,11455114.75,11370592.25,11308811.5,11336194,11622569.75,11865611.25,12127828.25,11827216.5,12092765.25,12985849.75,13587252,13651477.5,13740915.75,13877292.25,13989753.75,13894567.75,13618595.75,13019271.5,12600162.25,12465876.75,12764757.824
Q,Quarterly,EUR,Euro,5C,Euro area,P,Non-financial sectors,A,All sectors,A,All,B,Credit (loans & debt securities),771,"Year-on-year changes, in per cent",,0,Units,2,Two,,,,,Q:EUR:5C:P:A:A:B:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.076,4.953,5.929,6.226,5.92,6.102,6.096,5.918,6.59,6.957,6.872,6.209,6.081,6.226,5.198,4.287,4.718,4.198,5.01,6.176,6.028,7.536,6.767,6.026,6.115,4.744,5.018,4.961,4.631,4.715,4.689,6.155,6.59,5.952,6.704,7.246,7.385,7.753,6.842,4.357,3.844,4.081,3.685,4.663,3.332,3.037,3.348,3.533,5.335,5.482,5.711,5.201,4.037,2.982,1.907,0.936,2.394,3.524,4.227,5.375,7.065,4.059,4.324,3.24,1.266,3.866,2.77,2.135,0.727,-0.192,0.028,1.061,1.254,1.653,1.816,1.585,2.599,3.477,4.94,3.69,3.415,6.461,7.223,8.823,8.355,4.827,3.437,3.316,2.155,-0.087,-1.323,-2.125,-0.931
Q,Quarterly,EUR,Euro,5C,Euro area,P,Non-financial sectors,A,All sectors,A,All,B,Credit (loans & debt securities),EUR,Euro,,6,Millions,0,Zero,,,,,Q:EUR:5C:P:A:A:B:EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12519786.123,12675920.242,12846408.193,13162439.378,13256595.309,13411620.394,13680857.052,13926495.477,14116828.383,14427337.691,14656335.047,14876413.685,15078321.008,15389419.997,15491706.523,15584427.898,15847658.909,16062811.574,16307631.384,16594455.664,16830454.134,17247392.162,17369994.051,17508105.025,17803876.831,18088937.749,18262915.755,18423877.815,18677674.611,18978256.688,19190506.651,19640657.019,20023578.926,20218525.929,20487126.099,21014458.974,21371516.185,21677712.261,21880867.637,21934412.675,22175412.425,22400676.008,22584847.627,22841316.54,22922339.885,23207878.101,23314264.392,23609732.275,24080710.88,24377242.086,24626586.018,24893810.763,25054463.103,25170749.203,25160569.577,25185671.517,25726312.899,26085363.721,26153058.466,26423643.058,27262425.891,26923423.551,27164896.229,27097599.373,27653607.694,27946584.457,27894573.263,27665421.48,27793769.795,27948283.366,27989874.457,28141631.17,28335072.25,28448851.667,28480272.554,28542865.528,28963643.173,29417332.924,29817845.936,29554219.421,29933603.949,31301414.949,32068192.859,32274492.603,32504425.53,32865151.178,33141993.496,33237413.421,33156813.939,32700872.322,32524270.869,32498026.61,32838606.568
Q,Quarterly,EUR,Euro,AR,Argentina,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,B,Credit (loans & debt securities),771,"Year-on-year changes, in per cent",,0,Units,2,Two,,,,,Q:EUR:AR:N:A:I:B:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.471,39.973,37.525,26.841,17.52,2.992,-5.104,-5.685,-5.561,-3.639,-3.22,-2.576,-2.318,-2.577,-0.887,-0.731,-1.124,-1.133,-1.992,-1.627,-1.302,-20.778,-20.339,-20.271,-20.567,-2.241,-3.092,-3.121,-3.016,-1.477,-1.32,-1.68,-7.095,-8.306,-7.277,-8.048,-2.41,-4.002,-4.277,-4.074,-4.215,-1.282,-2.196,-2.508,-2.565,-3.694,-3.184,-2.04,-1.936,-0.627,0.244,-0.12,-0.254,-0.214,-0.856,-0.708,-0.222,0.049,0.287,0.909,0.535,-0.407,-0.528,-0.883,-1.118,0.155,-0.299,15.4,16.159,15.878,19.84,18.559,17.841,17.742,15.62,0.505,0.836,0.894,-0.056,0.426,0.534,0.346,-13.162,-13.356,-13.512,-13.509,-0.09,-0.18,-1.848,-1.823,-1.562,-1.701,-8.167
